dispatch_logic_name,break_point_1,break_point_2,break_point_3,break_point_4
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006desert,30,50,70,100
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006timber,20,40,60,83
SW_AZ_006wilderness,40,60,80,113
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006brush,30,50,65,100
SW_AZ_006riparian,40,60,80,113
SW_AZ_006riparian,40,60,80,113
SW_NM_001Wilderness,20,50,120,150
SW_NM_001Wilderness,20,50,120,150
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Farm-Jia Dispatch,10,30,75,120
SW_NM_001Rattlesnake,10,30,75,120
SW_NM_001Rattlesnake,10,30,75,120
SW_NM_001Rattlesnake,10,30,75,120
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_001East Carson_WUI,20,50,120,200
SW_NM_002Non WUI,25,45,65,85
SW_NM_002Non WUI,25,45,65,85
SW_NM_002Smokey Bear WUI,25,40,60,75
SW_NM_002WUI,25,40,60,75
SW_NM_002WUI,25,40,60,75
SW_NM_002WUI,25,40,60,75
SW_NM_002WUI,25,40,60,75
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_003LCDO fils,1,3,4,5
SW_NM_004Wilderness,20,35,45,0
SW_NM_004Wilderness,20,35,45,0
SW_NM_004Wilderness,20,35,45,0
SW_NM_004BLM Brush/Grass,20,35,50,0
SW_NM_004Timber,20,35,45,0
SW_NM_004Timber,20,35,45,0
SW_NM_004WUI,20,35,45,0
SW_NM_004WUI,20,35,45,0
SW_NM_004WUI,20,35,45,0
SW_NM_004WUI,20,35,45,0
SW_NM_004WUI,20,35,45,0
SW_NM_004PJ/Grass,20,35,45,0
SW_NM_004PJ/Grass,20,35,45,0
SW_NM_004PJ/Grass,20,35,45,0
SW_NM_004PJ/Grass,20,35,45,0
SW_NM_005Pondo,10,20,30,40
SW_NM_005Pondo,10,20,30,40
SW_NM_005PondoWUI,8,18,28,35
SW_NM_005ABQ,10,20,30,40
SW_NM_005BLM EAST,10,20,30,40
SW_NM_005Socorro,12,25,39,45
SW_NM_005Socorro,12,25,39,45
SW_NM_005BLM NPS,10,20,30,40
SW_NM_005BLM NPS,10,20,30,40
SW_NM_005BLM NPS,10,20,30,40
SW_NM_005Bia North,10,20,30,40
SW_NM_007NAA-Grass,30,45,60,75
SW_NM_007TCA-GRASS,15,30,50,80
SW_NM_007TCA-GRASS,15,30,50,80
SW_NM_007KNF WUI-D1,17,46,69,83
SW_NM_007TCA-Canyon,20,40,60,100
SW_NM_007TCA-Canyon,20,40,60,100
SW_NM_007cof wilderness,27,42,69,82
SW_NM_007cof nonwui,27,46,74,90
SW_NM_007cof nonwui,27,46,74,90
SW_NM_007cof nonwui,27,46,74,90
SW_NM_007cof nonwui,27,46,74,90
SW_NM_007cof nonwui,27,46,74,90
SW_NM_007cof nonwui,27,46,74,90
SW_NM_007cof nonwui,27,46,74,90
SW_NM_007TCA-WUI,15,30,50,80
SW_NM_007TCA-WUI,15,30,50,80
SW_NM_007cof wui,12,22,28,36
SW_NM_007cof wui,12,22,28,36
SW_NM_007cof wui,12,22,28,36
SW_NM_007cof wui,12,22,28,36
SW_NM_007NAA-TimberPJ,25,30,40,50
SW_NM_007NAA-TimberPJ,25,30,40,50
SW_NM_007TCA-FOR,20,40,60,100
SW_NM_007HOA-All FWA's,8,20,40,60
SW_NM_007HOA-All FWA's,8,20,40,60
SW_NM_007HOA-All FWA's,8,20,40,60
SW_NM_007KNF Non WUI-D4,17,46,69,83
SW_NM_007KNF Non WUI-D4,17,46,69,83
SW_NM_007KNF Non WUI-D1,17,46,69,83
SW_NM_007KNF Non WUI-D1,17,46,69,83
SW_NM_007KNF Wilderness,27,46,69,83
SW_NM_007GCP-Backcountry,27,46,69,83
SW_NM_007GCP-Backcountry,27,46,69,83
SW_NM_007PNF WUI,35,42,70,90
SW_NM_007PNF WUI,35,42,70,90
SW_NM_007PNF WUI,35,42,70,90
SW_NM_007PNF Non-WUI,12,22,28,36
SW_NM_007PNF Non-WUI,12,22,28,36
SW_NM_007PNF Non-WUI,12,22,28,36
SW_NM_007PNF Non-WUI,12,22,28,36
SW_NM_007PNF Non-WUI,12,22,28,36
SW_NM_007PNF Wilderness,35,42,70,90
SW_NM_007GCP-WUI,27,46,69,83
SW_NM_007GCP-WUI,27,46,69,83
SW_NM_007GCP-WUI,27,46,69,83
SW_TX_002fws interest,9,19,39,56
SW_TX_002fws interest,9,19,39,56
SW_TX_002fws interest,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002SW_TX_002_DispLog_1,9,19,39,56
SW_TX_002BLM_Sabinoso,10,20,0,0
SW_TX_004WFU,15,29,0,0
SW_TX_004AMR,15,29,0,0
SW_TX_004Non_BIBE,15,29,0,0
CA_CA_013Handcrew,30,60,0,0
CA_CA_013Handcrew,30,60,0,0
CA_CA_013Handcrew,30,60,0,0
CA_CA_013Handcrew,30,60,0,0
CA_CA_013Engine,30,60,0,0
CA_CA_013Engine,30,60,0,0
NR_MT_010Lolo Limited Acc.,20,40,60,0
NR_MT_010Lolo Limited Acc.,20,40,60,0
NR_MT_010Lolo Limited Acc.,20,40,60,0
NR_MT_010Lolo Limited Acc.,20,40,60,0
NR_MT_010Lolo Limited Acc.,20,40,60,0
NR_MT_010Lolo Developed,20,40,60,0
NR_MT_010Lolo Developed,20,40,60,0
NR_MT_010Lolo Developed,20,40,60,0
NR_MT_010Lolo Developed,20,40,60,0
NR_MT_010Lolo Developed,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NR_MT_010Lolo WUI,20,40,60,0
NW_WA_005Juniper Wilderness,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NW_WA_005Basin 2,10,20,40,60
NR_MT_009ST LAA RAA,20,40,80,120
NR_MT_009ST LAA RAA,20,40,80,120
NR_MT_009ST LAA RAA,20,40,80,120
NR_MT_009ST LAA RAA,20,40,80,120
NR_MT_009ST LAA RAA,20,40,80,120
NR_MT_009ST LAA RAA,20,40,80,120
NR_MT_009GNP MCD,20,40,80,120
NR_MT_009FNF DEV,20,40,80,120
NR_MT_009FNF DEV,20,40,80,120
NR_MT_009FNF DEV,20,40,80,120
NR_MT_009FNF DEV,20,40,80,120
NR_MT_009KNF RAA,20,40,80,120
NR_MT_009KNF RAA,20,40,80,120
NR_MT_009KNF RAA,20,40,80,120
NR_MT_009KNF RAA,20,40,80,120
NR_MT_009KNF RAA,20,40,80,120
NR_MT_009KNF LAA,20,40,80,120
NR_MT_009KNF LAA,20,40,80,120
NR_MT_009KNF LAA,20,40,80,120
NR_MT_009KNF LAA,20,40,80,120
NR_MT_009KNF LAA,20,40,80,120
NR_MT_009ST DEV,20,40,80,120
NR_MT_009ST DEV,20,40,80,120
NR_MT_009ST DEV,20,40,80,120
NR_MT_009ST DEV,20,40,80,120
NR_MT_009FNF LAA,20,40,80,120
NR_MT_009FNF LAA,20,40,80,120
NR_MT_009FNF LAA,20,40,80,120
NR_MT_009FNF LAA,20,40,80,120
NR_MT_009FNF RAA,20,40,80,120
NR_MT_009FNF RAA,20,40,80,120
NR_MT_009FNF RAA,20,40,80,120
NR_MT_009FNF RAA,20,40,80,120
NR_MT_009FNF RAA,20,40,80,120
NR_MT_009KNF DEV,20,40,80,120
NR_MT_009KNF DEV,20,40,80,120
NR_MT_009KNF DEV,20,40,80,120
NR_MT_009KNF DEV,20,40,80,120
NR_MT_009KNF DEV,20,40,80,120
NR_MT_009GNP LAA,20,40,80,120
NR_MT_009GNP EAST,20,40,80,120
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001FAIRFIELD RESPONSE,5,15,22,0
GB_ID_001WILDERNESS RESPONSE,10,20,40,0
GB_ID_001WILDERNESS RESPONSE,10,20,40,0
GB_ID_001WILDERNESS RESPONSE,10,20,40,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001SNRA RESPONSE,5,17,35,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_ID_001STANDARD RESPONSE,10,30,50,0
GB_NV_002Char_HT_IR,20,40,60,0
GB_NV_002Owy_FMU_IR,20,40,60,0
GB_NV_002Owy_FMU_IR,20,40,60,0
GB_NV_002Wild_FMU_IR,20,40,60,0
GB_NV_002Wild_FMU_IR,20,40,60,0
GB_NV_002Wild_FMU_IR,20,40,60,0
GB_NV_002Wild_FMU_IR,20,40,60,0
GB_NV_002Cort_FMU_IR,20,40,60,0
GB_NV_002Cort_FMU_IR,20,40,60,0
GB_NV_002Ruby_RLR_IR,20,40,60,0
GB_NV_002Gosh_FMU_IR,20,40,60,0
GB_NV_002Gosh_FMU_IR,20,40,60,0
GB_NV_002Tusc_FMU_IR,20,40,60,0
GB_NV_002Tusc_FMU_IR,20,40,60,0
GB_NV_002Del_FMU_IR,20,40,60,0
GB_NV_002Del_FMU_IR,20,40,60,0
GB_NV_002Owy_DVT_IR,20,40,60,0
GB_NV_002Char_FMU_IR,20,40,60,0
GB_NV_002Char_FMU_IR,20,40,60,0
GB_NV_002Ruby_FMU_IR,20,40,60,0
GB_NV_002Ruby_FMU_IR,20,40,60,0
GB_NV_002Ruby_HT_IR,20,40,60,0
GB_NV_002Char_Pri_Mix_IR,20,40,60,0
GB_NV_005Park,6,25,0,0
GB_NV_005North 5,6,17,25,35
GB_NV_005North 5,6,17,25,35
GB_NV_005North 5,6,17,25,35
GB_NV_005North 5,6,17,25,35
GB_NV_005North 5,6,17,25,35
GB_NV_005South 3,6,25,0,0
GB_NV_005South 3,6,25,0,0
GB_NV_005South 5,6,17,25,35
GB_NV_005South 5,6,17,25,35
GB_NV_005South 5,6,17,25,35
GB_NV_005South 5,6,17,25,35
GB_NV_005South 5,6,17,25,35
GB_NV_005North 3,6,25,0,0
GB_NV_005North 3,6,25,0,0
GB_NV_005North 3,6,25,0,0
GB_NV_005North 3,6,25,0,0
GB_NV_005North 3,6,25,0,0
GB_NV_005North 3,6,25,0,0
NR_ND_001Missouri Logic Table,10,35,80,120
NR_ND_001Missouri Logic Table,10,35,80,120
NR_ND_001Missouri Logic Table,10,35,80,120
NR_ND_001Missouri Logic Table,10,35,80,120
NR_ND_001Missouri Logic Table,10,35,80,120
NR_ND_001Badlands Logic Table,10,35,80,120
GB_UT_001Park Service SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Richfield SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Filmore SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_001Teasdale SWT,10,40,80,0
GB_UT_003Camp William,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003BLM Other,20,40,60,0
GB_UT_003WUI_FS,20,40,60,0
GB_UT_003WUI_FS,20,40,60,0
GB_UT_003WUI_FS,20,40,60,0
GB_UT_003WUI_FS,20,40,60,0
GB_UT_003WUI_FS,20,40,60,0
GB_UT_003WUI_FS,20,40,60,0
GB_UT_003WUI_FS,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Mountains,20,40,60,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003Wilderness SJ,20,40,80,0
GB_UT_003BLM_Bonne_Carring,32,59,80,0
GB_UT_003BLM_Bonne_Carring,32,59,80,0
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003Desert 5,20,40,60,80
GB_UT_003FS_West5 5,20,40,60,80
GB_UT_003FS_West5 5,20,40,60,80
GB_UT_003WUI_FS 5,20,40,60,80
GB_UT_003FS_West,20,40,60,0
GB_UT_003FS_West,20,40,60,0
GB_UT_003FS_West,20,40,60,0
GB_UT_003Wilderness,20,40,80,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003Desert,20,40,60,0
GB_UT_003DOD_LAND,32,59,80,0
GB_UT_003DOD_LAND,32,59,80,0
GB_UT_003DOD_LAND,32,59,80,0
GB_UT_003DOD_LAND,32,59,80,0
NR_MT_011CSKT Wilderness,20,40,60,0
NR_MT_011CSKT Developed,20,40,60,0
NR_MT_011CSKT Developed,20,40,60,0
NR_MT_011CSKT Developed,20,40,60,0
NR_MT_011CSKT Limited Acc.,20,40,60,0
NR_MT_011CSKT WUI,20,40,60,0
NR_MT_011CSKT WUI,20,40,60,0
NR_MT_011CSKT WUI,20,40,60,0
NR_MT_011CSKT WUI,20,40,60,0
CA_CA_008WUI_Lake_I_Threat,9,23,0,0
CA_CA_008WUI_Lake_I_Threat,9,23,0,0
CA_CA_008Wilderness_Timber,1,2,0,0
CA_CA_008Wilderness_Timber,1,2,0,0
CA_CA_008Wilderness_Timber,1,2,0,0
CA_CA_008Wilderness_Timber,1,2,0,0
CA_CA_008WUI_Timber,1,2,0,0
CA_CA_008WUI_Timber,1,2,0,0
CA_CA_008General_Kaweah,1,2,0,0
CA_CA_008Wilderness_Grass/Shr,9,23,0,0
CA_CA_008WUI_Grass/Shrub,9,23,0,0
CA_CA_008WUI_Grass/Shrub,9,23,0,0
CA_CA_008General _Timber,1,2,0,0
CA_CA_008General _Timber,1,2,0,0
CA_CA_008General _Timber,1,2,0,0
CA_CA_008General_Grass/Shrub,9,23,0,0
CA_CA_008General_Grass/Shrub,9,23,0,0
CA_CA_008General_Grass/Shrub,9,23,0,0
CA_CA_008General_Grass/Shrub,9,23,0,0
CA_CA_008General_Grass/Shrub,9,23,0,0
CA_CA_008General_Grass/Shrub,9,23,0,0
CA_CA_008General_Grass/Shrub,9,23,0,0
EA_IA_001CL-PC Changes,10,21,43,50
EA_IA_001CL-PC Changes,10,21,43,50
EA_IA_001CL-PC Changes,10,21,43,50
EA_IA_001CL-PC Changes,10,21,43,50
EA_IA_001CL-PC Changes,10,21,43,50
EA_IA_001CL-PC Changes,10,21,43,50
EA_IA_001CL-PC Changes,10,21,43,50
EA_IN_001Southeastern,7,15,30,34
EA_IN_001Northern Indiana,6,12,25,34
EA_IN_001Southwestern Indiana,0,15,30,34
EA_MI_001WUI response,4,16,32,39
EA_MI_001WUI response,4,16,32,39
EA_MI_001WUI response,4,16,32,39
EA_MI_001General response,4,16,32,39
EA_MI_001General response,4,16,32,39
EA_MI_001General response,4,16,32,39
EA_MI_001General response,4,16,32,39
EA_MI_001wilderness response,4,16,32,39
EA_MI_001wilderness response,4,16,32,39
EA_MI_001wilderness response,4,16,32,39
EA_MI_002Huron,6,16,26,34
EA_MI_002Huron,6,16,26,34
EA_MI_002Manistee,6,16,26,34
EA_MI_002Manistee,6,16,26,34
EA_MI_002Manistee,6,16,26,34
EA_MN_001SUP-_Non_Blowdown,31,39,49,54
