dispatch_location_name,fwa_name,distance,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_10_M                       AK_10_M_FWA_001,164.4634608,,
AFS Galena SMJ base,AK_AK_001AK_10_M                       AK_10_M_FWA_001,438.933925,,
"Delta Area Forestry: engines,",AK_AK_001AK_10_M                       AK_10_M_FWA_001,112.945218,,
F&WS Tetlin Refuge @ Tok: WFU,AK_AK_001AK_10_M                       AK_10_M_FWA_001,31.04214185,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_10_M                       AK_10_M_FWA_001,233.3083292,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_10_M                       AK_10_M_FWA_001,426.4694993,,
Tok Area State Forestry,AK_AK_001AK_10_M                       AK_10_M_FWA_001,31.04203397,,
Valdez-Copper River State at G,AK_AK_001AK_10_M                       AK_10_M_FWA_001,114.9979333,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_11_C                       AK_11_C_FWA_001,56.86414447,,
AFS Galena SMJ base,AK_AK_001AK_11_C                       AK_11_C_FWA_001,331.4295052,,
"Delta Area Forestry: engines,",AK_AK_001AK_11_C                       AK_11_C_FWA_001,2.155490166,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_11_C                       AK_11_C_FWA_001,112.9361815,,
"State Fairbanks Area: engines,",AK_AK_001AK_11_C                       AK_11_C_FWA_001,63.44828891,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_11_C                       AK_11_C_FWA_001,311.8021103,,
Tok Area State Forestry,AK_AK_001AK_11_C                       AK_11_C_FWA_001,82.6732039,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_11_F                       AK_11_F_FWA_001,71.08472506,,
AFS Galena SMJ base,AK_AK_001AK_11_F                       AK_11_F_FWA_001,345.6508106,,
"Delta Area Forestry: engines,",AK_AK_001AK_11_F                       AK_11_F_FWA_001,16.79497411,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_11_F                       AK_11_F_FWA_001,128.8468067,,
"State Fairbanks Area: engines,",AK_AK_001AK_11_F                       AK_11_F_FWA_001,77.67312532,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_11_F                       AK_11_F_FWA_001,326.9684404,,
Tok Area State Forestry,AK_AK_001AK_11_F                       AK_11_F_FWA_001,67.65116743,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_11_L                       AK_11_L_FWA_001,88.57429975,,
AFS Galena SMJ base,AK_AK_001AK_11_L                       AK_11_L_FWA_001,363.1357421,,
"Delta Area Forestry: engines,",AK_AK_001AK_11_L                       AK_11_L_FWA_001,34.80088907,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_11_L                       AK_11_L_FWA_001,148.4140814,,
"State Fairbanks Area: engines,",AK_AK_001AK_11_L                       AK_11_L_FWA_001,95.16780207,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_11_L                       AK_11_L_FWA_001,345.616309,,
Tok Area State Forestry,AK_AK_001AK_11_L                       AK_11_L_FWA_001,49.17305933,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_11_M                       AK_11_M_FWA_001,65.44564779,,
AFS Galena SMJ base,AK_AK_001AK_11_M                       AK_11_M_FWA_001,340.0119287,,
"Delta Area Forestry: engines,",AK_AK_001AK_11_M                       AK_11_M_FWA_001,10.98968417,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_11_M                       AK_11_M_FWA_001,122.5376282,,
"State Fairbanks Area: engines,",AK_AK_001AK_11_M                       AK_11_M_FWA_001,72.03237195,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_11_M                       AK_11_M_FWA_001,320.954757,,
Tok Area State Forestry,AK_AK_001AK_11_M                       AK_11_M_FWA_001,73.60830421,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_12_C                       AK_12_C_FWA_001,270.7082233,,
AFS Galena SMJ base,AK_AK_001AK_12_C                       AK_12_C_FWA_001,2.723968046,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_12_C                       AK_12_C_FWA_001,253.7680836,,
State SWA Helibase and Recon b,AK_AK_001AK_12_C                       AK_12_C_FWA_001,38.93295238,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_12_C                       AK_12_C_FWA_001,38.55238557,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_12_F                       AK_12_F_FWA_001a,374.8774053,,
AFS Galena SMJ base,AK_AK_001AK_12_F                       AK_12_F_FWA_001a,102.2563111,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_12_F                       AK_12_F_FWA_001a,370.4779789,,
State SWA Helibase and Recon b,AK_AK_001AK_12_F                       AK_12_F_FWA_001a,150.7693542,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_12_F                       AK_12_F_FWA_001a,150.3767886,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_12_F                       AK_12_F_FWA_001b,251.1453051,,
AFS Galena SMJ base,AK_AK_001AK_12_F                       AK_12_F_FWA_001b,22.41479584,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_12_F                       AK_12_F_FWA_001b,231.8558232,,
State SWA Helibase and Recon b,AK_AK_001AK_12_F                       AK_12_F_FWA_001b,17.95263437,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_12_F                       AK_12_F_FWA_001b,17.57435039,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_12_F                       AK_12_F_FWA_001c,313.0128146,,
AFS Galena SMJ base,AK_AK_001AK_12_F                       AK_12_F_FWA_001c,39.88357317,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_12_F                       AK_12_F_FWA_001c,301.159236,,
State SWA Helibase and Recon b,AK_AK_001AK_12_F                       AK_12_F_FWA_001c,84.326871,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_12_F                       AK_12_F_FWA_001c,83.94139952,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_12_L                       AK_12_L_FWA_001,268.3368595,,
AFS Galena SMJ base,AK_AK_001AK_12_L                       AK_12_L_FWA_001,5.111246558,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_12_L                       AK_12_L_FWA_001,251.1118448,,
State SWA Helibase and Recon b,AK_AK_001AK_12_L                       AK_12_L_FWA_001,36.38939925,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_12_L                       AK_12_L_FWA_001,36.00910865,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_12_M                       AK_12_M_FWA_001,326.1212915,,
AFS Galena SMJ base,AK_AK_001AK_12_M                       AK_12_M_FWA_001,53.0932505,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_12_M                       AK_12_M_FWA_001,315.8455793,,
State SWA Helibase and Recon b,AK_AK_001AK_12_M                       AK_12_M_FWA_001,98.39936295,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_12_M                       AK_12_M_FWA_001,98.01238056,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_13_C                       AK_13_C_FWA_001,58.30371449,,
AFS Galena SMJ base,AK_AK_001AK_13_C                       AK_13_C_FWA_001,216.107248,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_13_C                       AK_13_C_FWA_001,15.94321278,,
State of Alaska MatSu (MSS@Pal,AK_AK_001AK_13_C                       AK_13_C_FWA_001,15.9662305,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_13_C                       AK_13_C_FWA_001,188.8435915,,
VFD @ Anchorage (Muni),AK_AK_001AK_13_C                       AK_13_C_FWA_001,8.778241418,,
VFD @ Houston,AK_AK_001AK_13_C                       AK_13_C_FWA_001,8.661887343,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_13_F                       AK_13_F_FWA_001,79.48089138,,
AFS Galena SMJ base,AK_AK_001AK_13_F                       AK_13_F_FWA_001,194.8729151,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_13_F                       AK_13_F_FWA_001,39.6467374,,
State of Alaska MatSu (MSS@Pal,AK_AK_001AK_13_F                       AK_13_F_FWA_001,39.66983085,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_13_F                       AK_13_F_FWA_001,166.2082531,,
VFD @ Anchorage (Muni),AK_AK_001AK_13_F                       AK_13_F_FWA_001,15.21245122,,
VFD @ Houston,AK_AK_001AK_13_F                       AK_13_F_FWA_001,15.01081265,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_13_L                       AK_13_L_FWA_001,22.94961651,,
AFS Galena SMJ base,AK_AK_001AK_13_L                       AK_13_L_FWA_001,251.5368551,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_13_L                       AK_13_L_FWA_001,23.62485832,,
State of Alaska MatSu (MSS@Pal,AK_AK_001AK_13_L                       AK_13_L_FWA_001,23.60196859,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_13_L                       AK_13_L_FWA_001,226.6142206,,
VFD @ Anchorage (Muni),AK_AK_001AK_13_L                       AK_13_L_FWA_001,48.82397915,,
VFD @ Houston,AK_AK_001AK_13_L                       AK_13_L_FWA_001,48.17681793,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_13_M                       AK_13_M_FWA_001,49.44974147,,
AFS Galena SMJ base,AK_AK_001AK_13_M                       AK_13_M_FWA_001,224.9824685,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_13_M                       AK_13_M_FWA_001,6.033485354,,
State of Alaska MatSu (MSS@Pal,AK_AK_001AK_13_M                       AK_13_M_FWA_001,6.056471202,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_13_M                       AK_13_M_FWA_001,198.3048384,,
VFD @ Anchorage (Muni),AK_AK_001AK_13_M                       AK_13_M_FWA_001,18.80779824,,
VFD @ Houston,AK_AK_001AK_13_M                       AK_13_M_FWA_001,18.55850376,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_14_C                       AK_14_C_FWA_001,234.0603809,,
AFS Galena SMJ base,AK_AK_001AK_14_C                       AK_14_C_FWA_001,39.60513822,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_14_C                       AK_14_C_FWA_001,212.7205706,,
State SWA Helibase and Recon b,AK_AK_001AK_14_C                       AK_14_C_FWA_001,0.364389712,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_14_C                       AK_14_C_FWA_001,0.740672349,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_14_F                       AK_14_F_FWA_001,227.4271443,,
AFS Galena SMJ base,AK_AK_001AK_14_F                       AK_14_F_FWA_001,46.27772494,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_14_F                       AK_14_F_FWA_001,205.2916453,,
State SWA Helibase and Recon b,AK_AK_001AK_14_F                       AK_14_F_FWA_001,7.474546978,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_14_F                       AK_14_F_FWA_001,7.850050662,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_14_L                       AK_14_L_FWA_001,193.6794869,,
AFS Galena SMJ base,AK_AK_001AK_14_L                       AK_14_L_FWA_001,80.21192574,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_14_L                       AK_14_L_FWA_001,167.4987904,,
State SWA Helibase and Recon b,AK_AK_001AK_14_L                       AK_14_L_FWA_001,43.63616106,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_14_L                       AK_14_L_FWA_001,44.00768493,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_14_M                       AK_14_M_FWA_001,240.3314872,,
AFS Galena SMJ base,AK_AK_001AK_14_M                       AK_14_M_FWA_001,33.29601839,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_14_M                       AK_14_M_FWA_001,219.7441071,,
State SWA Helibase and Recon b,AK_AK_001AK_14_M                       AK_14_M_FWA_001,6.358342261,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_14_M                       AK_14_M_FWA_001,5.98132419,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_15_C                       AK_15_C_FWA_001,350.3516583,,
AFS Galena SMJ base,AK_AK_001AK_15_C                       AK_15_C_FWA_001,77.5198332,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_15_C                       AK_15_C_FWA_001,342.9947894,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_15_C                       AK_15_C_FWA_001,124.0303676,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_15_F                       AK_15_F_FWA_001a,375.351925,,
AFS Galena SMJ base,AK_AK_001AK_15_F                       AK_15_F_FWA_001a,102.7350285,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_15_F                       AK_15_F_FWA_001a,371.0097491,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_15_F                       AK_15_F_FWA_001a,150.8866465,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_15_F                       AK_15_F_FWA_001b,418.5315784,,
AFS Galena SMJ base,AK_AK_001AK_15_F                       AK_15_F_FWA_001b,146.3158544,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_15_F                       AK_15_F_FWA_001b,419.4039403,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_15_F                       AK_15_F_FWA_001b,197.2998808,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_15_F                       AK_15_F_FWA_001c,512.0332135,,
AFS Galena SMJ base,AK_AK_001AK_15_F                       AK_15_F_FWA_001c,240.8171674,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_15_F                       AK_15_F_FWA_001c,524.2321931,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_15_F                       AK_15_F_FWA_001c,297.9265242,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_15_L                       AK_15_L_FWA_001,457.3274199,,
AFS Galena SMJ base,AK_AK_001AK_15_L                       AK_15_L_FWA_001,185.5046478,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_15_L                       AK_15_L_FWA_001,462.8934757,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_15_L                       AK_15_L_FWA_001,239.0314688,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_15_M                       AK_15_M_FWA_001,550.3118249,,
AFS Galena SMJ base,AK_AK_001AK_15_M                       AK_15_M_FWA_001,279.557192,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_15_M                       AK_15_M_FWA_001,567.1623907,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_15_M                       AK_15_M_FWA_001,339.1713667,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_16_C                       AK_16_C_FWA_001,270.6346148,,
AFS Galena Helibase,AK_AK_001AK_16_C                       AK_16_C_FWA_001,2.798061909,,
AFS Galena SMJ base,AK_AK_001AK_16_C                       AK_16_C_FWA_001,2.798072263,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_16_C                       AK_16_C_FWA_001,253.685632,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_16_C                       AK_16_C_FWA_001,38.4734392,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_16_F                       AK_16_F_FWA_001,287.9085527,,
AFS Galena Helibase,AK_AK_001AK_16_F                       AK_16_F_FWA_001,14.59513023,,
AFS Galena SMJ base,AK_AK_001AK_16_F                       AK_16_F_FWA_001,14.59518423,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_16_F                       AK_16_F_FWA_001,273.0354972,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_16_F                       AK_16_F_FWA_001,57.00277773,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_16_L                       AK_16_L_FWA_001,277.9384987,,
AFS Galena Helibase,AK_AK_001AK_16_L                       AK_16_L_FWA_001,4.555512853,,
AFS Galena SMJ base,AK_AK_001AK_16_L                       AK_16_L_FWA_001,4.55552971,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_16_L                       AK_16_L_FWA_001,261.8671028,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_16_L                       AK_16_L_FWA_001,46.30746546,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_16_M                       AK_16_M_FWA_001,287.9351281,,
AFS Galena Helibase,AK_AK_001AK_16_M                       AK_16_M_FWA_001,14.62189377,,
AFS Galena SMJ base,AK_AK_001AK_16_M                       AK_16_M_FWA_001,14.62194788,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_16_M                       AK_16_M_FWA_001,273.0652675,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_16_M                       AK_16_M_FWA_001,57.03128884,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_17_C                       AK_17_C_FWA_001,257.2696293,,
AFS Galena Helibase,AK_AK_001AK_17_C                       AK_17_C_FWA_001,16.25119563,,
AFS Galena SMJ base,AK_AK_001AK_17_C                       AK_17_C_FWA_001,16.25125576,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_17_C                       AK_17_C_FWA_001,238.7154381,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_17_C                       AK_17_C_FWA_001,24.14092852,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_17_F                       AK_17_F_FWA_001,180.3411998,,
AFS Galena Helibase,AK_AK_001AK_17_F                       AK_17_F_FWA_001,93.61730834,,
AFS Galena SMJ base,AK_AK_001AK_17_F                       AK_17_F_FWA_001,93.61765477,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_17_F                       AK_17_F_FWA_001,152.5630496,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_17_F                       AK_17_F_FWA_001,58.2927543,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_17_L                       AK_17_L_FWA_001,230.4377918,,
AFS Galena Helibase,AK_AK_001AK_17_L                       AK_17_L_FWA_001,43.24916685,,
AFS Galena SMJ base,AK_AK_001AK_17_L                       AK_17_L_FWA_001,43.24932688,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_17_L                       AK_17_L_FWA_001,208.6634101,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_17_L                       AK_17_L_FWA_001,4.623395322,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_17_M                       AK_17_M_FWA_001,198.8087365,,
AFS Galena Helibase,AK_AK_001AK_17_M                       AK_17_M_FWA_001,75.05551591,,
AFS Galena SMJ base,AK_AK_001AK_17_M                       AK_17_M_FWA_001,75.05579365,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_17_M                       AK_17_M_FWA_001,173.2425441,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_17_M                       AK_17_M_FWA_001,38.51348719,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_18_C                       AK_18_C_FWA_001,39.01626097,,
AFS Galena SMJ base,AK_AK_001AK_18_C                       AK_18_C_FWA_001,235.4389824,,
Denali National Park at Park H,AK_AK_001AK_18_C                       AK_18_C_FWA_001,1.179066008,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_18_C                       AK_18_C_FWA_001,5.643728745,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_18_C                       AK_18_C_FWA_001,209.452138,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_18_F                       AK_18_F_FWA_001,107.0794891,,
AFS Galena SMJ base,AK_AK_001AK_18_F                       AK_18_F_FWA_001,167.1864157,,
Denali National Park at Park H,AK_AK_001AK_18_F                       AK_18_F_FWA_001,69.7163254,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_18_F                       AK_18_F_FWA_001,70.54025718,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_18_F                       AK_18_F_FWA_001,136.6973155,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_18_L                       AK_18_L_FWA_001,71.05198586,,
AFS Galena SMJ base,AK_AK_001AK_18_L                       AK_18_L_FWA_001,203.3256403,,
Denali National Park at Park H,AK_AK_001AK_18_L                       AK_18_L_FWA_001,32.18791077,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_18_L                       AK_18_L_FWA_001,30.21210041,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_18_L                       AK_18_L_FWA_001,175.2184922,,
AFS at Ft Wainwright SMJ + A/T,AK_AK_001AK_18_M                       AK_18_M_FWA_001,132.8828342,,
AFS Galena SMJ base,AK_AK_001AK_18_M                       AK_18_M_FWA_001,141.2871482,,
Denali National Park at Park H,AK_AK_001AK_18_M                       AK_18_M_FWA_001,96.59713865,,
MSS Palmer Airbase SMT+ A/T,AK_AK_001AK_18_M                       AK_18_M_FWA_001,99.42685884,,
SWA at McG: SMJs + Airtankers,AK_AK_001AK_18_M                       AK_18_M_FWA_001,109.0936649,,
AFS at Ft Wainwright Helibase,AK_AK_001AK_19_C                       AK_19_C_FWA_001,1.953814231,,
