name,tracked_resource,boat,crew,engine,helitack,smoke_jumper
CA_CA_005MNF General Forest            MNF Upper Lake,20,,20,20,10,45
CA_CA_005MNF General Forest            MNF General Forest,20,,20,20,10,45
CA_CA_005BIA Round Valley Tribes       BIA Round Valley Tr,20,,20,20,10,45
CA_CA_005MNF General Forest            MNF Pillsbury,20,,20,20,10,45
CA_CA_005MNF General Forest            MNF Grindstone Cent,20,,20,20,10,45
CA_CA_005MNF General Forest            MNF Black Butte,20,,20,20,10,45
CA_CA_005MNF General Forest            MNF Grindstone North,20,,20,20,10,45
CA_CA_005MNF General Forest            MNF Covelo,20,,20,20,10,45
CA_CA_005MNF Wilderness                MNF Yuki,,,30,30,20,45
CA_CA_005MNF Wilderness                MNF Snow Mtn,,,60,60,30,45
CA_CA_005MNF Wilderness                MNF Sanhedrin,,,30,30,20,45
CA_CA_005FWS Stone Lakes Threat        FWS Stone Lakes Thr,20,,20,20,10,45
CA_CA_005FWS Red Bluff FWO             FWS Red Bluff FWO,20,,20,20,10,45
CA_CA_005NPS JOMU EUON WUI             NPS JOMU WUI,20,,20,20,10,45
CA_CA_005Unassigned                    Unassigned,20,,20,20,10,45
CA_CA_005BLM Central Valley            BLM Central Valley,20,,20,20,10,45
CA_CA_005FWS Stone Lakes               FWS Stone Lakes,20,,20,20,10,45
CA_CA_005FWS Sac Complex               FWS Sac Complex,20,,20,20,10,45
CA_CA_005BLM Stornetta                 BLM Stornetta,20,,20,20,10,45
CA_CA_005BLM Knoxville                 BLM Knoxville,20,,20,20,10,45
CA_CA_005MNF Wilderness                MNF Yolla Bolly,,,120,120,30,45
CA_CA_005BLM Cedar Rough               BLM Cedar Rough,20,,20,20,10,45
CA_CA_005NPS GNP WUI                   NPS GNP WUI,20,,20,20,10,45
CA_CA_005NPS RNP Other                 NPS RNP Other,20,,20,20,10,45
CA_CA_005NPS RNP WUI                   NPS RNP WUI,20,,20,20,10,45
CA_CA_005NPS RNP Wilderness            NPS RNP Wilderness,20,,20,20,10,45
CA_CA_005NPS GNP Interior              NPS GNP Interior,20,,20,20,10,45
CA_CA_005FWS Sac River Threat          FWS Sac River Threat,20,,20,20,10,45
CA_CA_005FWS Sac River                 FWS Sac River,20,,20,20,10,45
CA_CA_005FWS Sac Complex Threat        FWS Sac Complex Thr,20,,20,20,10,45
CA_CA_005FWS Bay Refuges               FWS Bay Refuges,20,,20,20,10,45
CA_CA_005BLM Thatcher Ridge/Eden Valle BLM Thatcher Ridge/,20,,20,20,10,45
CA_CA_005BLM Scattered Tract           BLM Scattered Tract,20,,20,20,10,45
CA_CA_005BLM Indian Valley             BLM Indian Valley,20,,20,20,10,45
CA_CA_005BLM Geysers                   BLM Geysers,20,,20,20,10,45
CA_CA_005BLM Cow Mountain              BLM Cow Mountain,20,,20,20,10,45
CA_CA_005BLM Cache Creek               BLM Cache Creek,20,,20,20,10,45
CA_CA_003NPS-1                         NPS-1,15,0,15,15,15,15
CA_CA_003Unassigned                    Alturas,,,,,,
CA_CA_003Lake                          Klamath,10,0,10,10,10,10
CA_CA_003Lake                          Clear,10,0,10,10,10,10
CA_CA_003NonDPA                        Cal-Pines,10,0,10,10,10,10
CA_CA_003Sage                          Big Sage,20,0,15,15,10,10
CA_CA_003Unassigned                    Goose,,,,,,
CA_CA_003FWA Modoc                     FWS MModoc,10,0,10,10,10,10
CA_CA_003Warners                       South Warners,20,0,15,15,10,10
CA_CA_003Rail                          Mowitz,20,0,20,15,10,10
CA_CA_003Sage                          Sheepy,20,0,15,15,10,10
CA_CA_003Warners                       Jess WFU,25,0,20,20,20,10
CA_CA_003Rail                          Happy,20,0,20,15,10,10
CA_CA_003Sage                          Twin,20,0,15,15,10,10
CA_CA_003Longbell                      Longbell,30,0,20,15,10,10
CA_CA_003Warners                       S. Warners Wildernes,60,0,40,40,10,10
CA_CA_003Adin                          Ash,15,0,25,25,10,10
CA_CA_003BIA                           XL Ranch,10,0,10,10,10,10
CA_CA_003NonDPA                        Snag,10,0,10,10,10,10
CA_CA_003Adin                          Rush,15,0,25,25,10,10
CA_CA_003Warners                       Dismal WFU,25,0,20,20,15,10
CA_CA_003Crowder                       Crowder,20,0,15,10,10,10
CA_CA_003Warners                       North Warners,20,0,20,20,10,10
CA_CA_003NonDPA                        BLM,10,0,10,10,10,10
CA_CA_003NonDPA                        Crank,10,0,10,10,10,10
CA_CA_003Sage                          Doublehead,20,0,15,15,10,10
CA_CA_003Lake                          Tule,10,0,10,10,10,10
CA_CA_003NPS-2                         NPS-2,15,0,15,15,15,15
CA_CA_003Unassigned                    Tulelake,,,,,,
CA_CA_001SRF_WUI                       SRF_Jones_WUI,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_Hoopa_WUI,15,0,10,10,5,10
CA_CA_001SRF_Wilderness                SRF_Sisk_Wild_S,0,0,15,15,5,10
CA_CA_001YUR_Yurok                     Yurok_FWA1,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_Big_Flat_WUI,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_Ukonom_WUI,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_Pat_Creek_WUI,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_Orleans_WUI,15,0,10,10,5,10
CA_CA_001YUR_Yurok                     Yurok_FWA2,15,0,10,10,5,10
CA_CA_001KNF_BLM_Mut_Res_E             KNF_BLM_Mut_Res_E,0,0,15,15,0,5
CA_CA_001HOOPA_WUI3                    HOOPAWUI3_FWA2,60,0,45,30,30,0
CA_CA_001HOOPA_WUI3                    HOOPAWUI3_FWA1,10,0,5,5,0,0
CA_CA_001HOOPA_WUI2                    HOOPAWUI2,60,0,60,30,30,0
CA_CA_001HOOPA_TISHTANG                HOOPA_TISHTANG,30,0,30,30,0,15
CA_CA_001HOOPA_TELESCOPE               HOOPA_TELESCOPE,30,0,30,30,0,15
CA_CA_001HOOPA_PINE                    HOOPA_PINE,30,0,30,30,0,15
CA_CA_001HOOPA_HOPKINS                 HOOPA_HOPKINS,30,0,30,30,0,15
CA_CA_001Unassigned                    Unassigned,0,0,30,30,0,15
CA_CA_001KNF_Wilderness                KNF_Trini_Alps_Wild,0,0,15,15,0,5
CA_CA_001KNF_Wilderness                KN_ Marble_Mtn_Wild,0,0,15,15,0,5
CA_CA_001KNF_WUI                       KNF_WUI_Scott_River,0,0,15,15,0,15
CA_CA_001KNF_LSR                       KNF_LSR_noWFU,0,0,15,15,0,5
CA_CA_001KNF_LSR                       KNF_LSR_WFU,0,0,15,15,0,5
CA_CA_001KNF_LSR                       KNF_Goosenest_LSR,0,0,15,15,0,5
CA_CA_001KNF_General                   KNF_Gen_Scott_River,0,0,15,15,0,5
CA_CA_001KNF_General                   KNF_Gen_Oak_Knoll,0,0,15,15,0,5
CA_CA_001KNF_General                   KNF_Gen_Goosenest,0,0,15,15,0,5
CA_CA_001HOOPA_WUI1                    HOOPAWUI1,10,0,5,5,0,0
CA_CA_001FWS_Humboldt_Bay              FWS_Humboldt_Bay,0,0,30,30,0,15
CA_CA_001BLM_Thatcher_Eden             BLM_Thatcher_Eden,0,0,30,30,0,15
CA_CA_001BLM_Scattered                 BLM_Scattered,0,0,30,30,0,15
CA_CA_001BLM_S_ Fork_Eel               BLM_S_ Fork_Eel,0,0,30,30,0,15
CA_CA_001BLM_Red_Mountain              BLM_Red_Mountain,0,0,30,30,0,15
CA_CA_001BLM_North_Jetti               BLMA_North_Jetti,0,0,30,30,0,15
CA_CA_001BLM_Iaqua_Lacks               BLM_Iaqua_Lacks,0,0,30,30,0,15
CA_CA_001BLM_Headwaters                BLM_Headwaters,0,0,30,30,0,15
CA_CA_001BLM_Front_King_Range          BLM_Front_King_Range,0,0,30,30,0,15
CA_CA_001BLM_Back_King_Range           BLM_Back_King_Range,0,0,30,30,0,15
CA_CA_001SRF_WUI                       SRF_MR_WUI,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_LT_WUI,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_KettZenia_WUI,15,0,10,10,5,10
CA_CA_001SRF_WUI                       SRF_Gasquet_WUI,15,0,10,10,5,10
CA_CA_001SRF_Wilderness_Uk             SRF_Sisk_Wild_Uk,0,0,15,15,0,10
CA_CA_001SRF_Wilderness                SRF_Yolla_Bolly_Wild,0,0,15,15,5,10
CA_CA_001SRF_Wilderness                SRF_Trinit_Alps_Wild,0,0,15,15,5,10
CA_CA_001SRF_Wilderness                SRF_Sisk_Wild_N,0,0,15,15,5,10
CA_CA_001SRF_Wilderness                SRF_Mt_Lassic_Wild,0,0,15,15,5,10
CA_CA_001SRF_Wilderness                SRF_Marble_Mtns_Wild,0,0,15,15,5,10
CA_CA_001SRF_Non_DPA                   SRF_Non_DPA,0,0,30,30,0,15
CA_CA_001Other_wBLMR                   Other_wBLMR,0,0,30,30,0,15
CA_CA_001SRF_General                   SRF_General_Uk_W,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_Uk_E,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_SR_S,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_SR_N,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_Or_N,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_MR_W,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_MR_S,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_MR_N,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_LT_S,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_LT_N,0,0,10,10,5,10
CA_CA_001SRF_General                   SRF_General_Redcap,0,0,10,10,5,10
CA_CA_001RWP_WUI                       RWP_WUI,0,0,30,30,0,15
CA_CA_001RWP_State_Parks               RWP_State_Parks,0,0,30,30,0,15
CA_CA_001RWP_L_Bald_Hills              RWP_L_Bald_Hills,0,0,30,30,0,15
CA_CA_001RWP_Conif_Forest              RWP_Conif_Forest,0,0,30,30,0,15
CA_CA_001RWP_Coastal_Zone              RWP_Coastal_Zone,0,0,30,30,0,15
CA_CA_001RWP_Bald_Hills                RWP_Bald_Hills,0,0,30,30,0,15
CA_CA_001KNF_Wilderness                KNF_Siskiyou_Wild,0,0,15,15,0,5
CA_CA_001KNF_Wilderness                KNF_Russian_Wild,0,0,15,15,0,5
CA_CA_001KNF_WUI                       KNF_WUI_Salmon_River,0,0,15,15,0,15
CA_CA_001KNF_WUI                       KNF_WUI_Oak_Knoll,0,0,15,15,0,15
CA_CA_001KNF_WUI                       KNF_WUI_Happy_Camp,0,0,15,15,0,15
CA_CA_001KNF_WUI                       KNF_WUI_Goosenest_S,0,0,15,15,0,15
CA_CA_001KNF_WUI                       KNF_WUI_Goosenest_N,0,0,15,15,0,15
CA_CA_001KNF_LSR                       KNF_LSR_WFU2,0,0,15,15,0,5
CA_CA_001KNF_General                   KNF_Gen_Salmon_River,0,0,15,15,0,5
CA_CA_001KNF_General                   KNF_Gen_ Happy_Camp,0,0,15,15,0,5
CA_CA_001KNF_Backcountry               KNF_Backcountry,0,0,15,15,0,5
CA_CA_001KNF_BLM_Mut_Res_W             KNF_BLM_Mut_Res_W,0,0,15,15,0,5
NW_OR_009High Value Areas              Pine Valley WUI,,,15,15,15,15
NW_OR_009High Value Areas              Oxbow WUI,15,,60,60,10,10
NW_OR_009High Value Areas              Wallowa Lake,,,60,60,10,20
NW_OR_009State                         State,10,,15,15,10,10
NW_OR_009Eagle Cap Wilderness          Eagle Cap Wilderness,,,60,60,15,15
NW_OR_009NFJD Monument Wilderness      Granite,,,30,30,15,15
NW_OR_009NFJD Monument Wilderness      NFJD Monument Wilde,,,45,45,10,15
NW_OR_009HCNRA Wilderness              HCNRA Wilderness,,,60,60,20,30
NW_OR_009HCNRA Non-Wilderness          Pittsburgh Landing,15,,15,15,10,10
NW_OR_009HCNRA Non-Wilderness          Lower Imnaha,,,45,45,15,15
NW_OR_009Timber Wildlife Emphasis      Catherine Creek,10,,45,45,15,15
NW_OR_009Timber Wildlife Emphasis      Eagle Creek,15,,30,30,15,15
NW_OR_009Timber Wildlife Emphasis      Thorn Hollow,15,,30,30,10,15
NW_OR_009Timber Wildlife Emphasis      Washboard,15,,30,30,10,15
NW_OR_009Timber Wildlife Emphasis      Eyebrow,15,,15,15,10,10
NW_OR_009Timber Wildlife Emphasis      Unity,10,,30,30,10,15
NW_OR_009Timber Wildlife Emphasis      Whitney Valley,20,,40,40,10,15
NW_OR_009Timber Wildlife Emphasis      Wolf Creek,15,,30,30,10,15
NW_OR_009Timber Wildlife Emphasis      Johnson Rock,15,,45,45,10,20
NW_OR_009Timber Wildlife Emphasis      Spring Creek,15,,15,15,15,15
NW_OR_009High Value Areas              Crazy Man,,,60,60,10,10
NW_OR_009High Value Areas              Imnaha WUI,10,,30,30,10,15
NW_OR_009High Value Areas              Woodtick WUI,10,,20,20,10,10
NW_OR_009High Value Areas              Sumpter WUI,15,,30,30,10,10
NW_OR_009High Value Areas              Baker Watershed,15,,60,60,15,15
NW_OR_009High Value Areas              Anthony Lakes,,,15,15,10,10
NW_OR_009High Value Areas              Beaver Creek,,,30,30,10,20
NW_OR_009High Value Areas              Starkey Experimental,15,,10,10,10,10
NW_OR_009High Value Areas              Mt. Emily/Cove WUI,15,,30,30,10,15
NW_OR_010OTHER                         OTHER,120,,30,30,10,
NW_OR_010ALDRICH                       ALDRICH,120,,30,30,10,10
NW_OR_010LOGAN                         LOGAN,120,,30,30,10,
NW_OR_010BEAR VALLEY                   BEAR VALLEY,120,,30,30,10,
NW_OR_010CANYON                        CANYON,120,,30,30,10,
NW_OR_010ANTELOPE                      ANTELOPE,120,,30,30,10,10
NW_OR_010STRAWBERRY FRONT              STRAWBERRY FRONT,120,,30,30,10,
NW_OR_010STRAWBERRY                    STRAWBERRY,120,,60,30,10,
NW_OR_010MONUMENT                      MONUMENT,120,,60,30,10,
NW_OR_010DEARDORF                      DEARDORF,120,,30,30,10,
NW_OR_010FOX                           FOX,120,,30,30,10,
NW_OR_010DIXIE                         DIXIE,120,,30,30,10,
NW_OR_010VINEGAR                       VINEGAR,120,,30,30,10,
NW_OR_011Coos Bay                      Ocean,,,,,,
NW_OR_011Coos Bay                      Coos,30,,30,30,,
NW_OR_011Coos Bay                      Umpqua West,30,,30,30,,
NW_OR_011Coos Bay                      Siltcoos,30,,30,30,,
NW_OR_011Roseburg                      Coquille East,30,,30,30,,
NW_OR_011Roseburg                      South Umpqua,30,,30,30,,
NW_OR_011Roseburg                      North Umpqua,30,,30,30,,
NW_OR_011Roseburg                      Umpqua East,30,,30,30,,
NW_OR_011Coos Bay                      Smith,,,,,,
NW_OR_011Coos Bay                      Chetco,30,,30,30,,
NW_OR_011Coos Bay                      Illinois,,,,,,
NW_OR_011Coos Bay                      Lower Rogue,30,,30,30,,
NW_OR_011Coos Bay                      Sixes,30,,30,30,,
NW_OR_011Coos Bay                      Coquille West,30,,30,30,,
NW_WA_001water                         water,,120,120,,60,
NW_WA_001unassigned                    unassigned,,,60,60,60,60
NW_WA_001Straits                       Straits 1,,,60,60,60,60
NW_WA_001Sol Duc                       Sol Duc 1,,,60,60,60,60
NW_WA_001San Juan                      San Juan 1,,,15,15,15,
NW_WA_001Quinault                      Quinault 1,,,60,60,60,60
NW_WA_001Pacific Coast                 Pacific Coast 1,,,60,60,60,
NW_WA_001Pacific                       Pacific 1,,,30,30,30,30
NW_WA_001Olympic                       Olympic 1,,,180,180,60,60
NW_WA_001Mason                         Mason 1,,,60,60,60,120
NW_WA_001Hood Canal                    Hood Canal 1,,,60,60,60,60
NW_WA_001Grays Harbor                  Grays Harbor 1,,,60,60,60,120
NW_WA_001Clatsop                       Clatsop 1,,,640,30,240,
NW_WA_002Water                         Water,,,,,,
NW_WA_002Wilderness_SZ                 Wilderness_SZ,0,0,60,60,40,20
NW_WA_002Wilderness_NZ                 Wilderness_NZ,0,0,60,60,40,20
NW_WA_002White_River                   White_River,30,30,30,30,20,20
NW_WA_002Verlot                        Verlot,30,30,30,30,20,20
NW_WA_002Unassigned                    Unassigned,,,,,,
NW_WA_002Snoqualmie                    Snoqualmie,30,30,30,30,20,20
NW_WA_002Skykomish                     Skykomish,30,30,30,30,20,20
NW_WA_002Sauk_Skagit                   Sauk_Skagit,30,30,30,30,20,20
NW_WA_002Mt_Rainier_Wilderness         Mt_Rainier_Wildernes,0,0,60,60,40,20
NW_WA_002Mt_Rainier                    Mt_Rainier,30,30,30,30,20,20
NW_WA_002Glacier                       Glacier,30,30,30,30,20,20
NW_WA_002General_Forest_SZ             General_Forest_SZ,60,45,45,45,20,20
NW_WA_002General_Forest_NZ             General_Forest_NZ,60,45,45,45,20,20
NW_WA_003Tonasket                      Mt_Annie,30,9999,30,30,15,15
NW_WA_003Taneum                        Taneum_1,60,9999,60,60,20,30
NW_WA_003Swauk                         Swauk_1,60,9999,60,60,30,30
NW_WA_003South_Park                    South_Park_1,9999,9999,60,60,45,30
NW_WA_003Skagit_Red_Zone               Skagit_Red_Zone_1,9999,9999,60,60,45,30
NW_WA_003Scenic_Hwy                    Scenic_Hwy_1,9999,9999,30,30,10,10
NW_WA_003Rim_Rock                      Rim_Rock_1,5,9999,5,5,10,10
NW_WA_003Red_Zone                      Red_Zone_1,9999,9999,120,120,30,30
NW_WA_003Pasayten                      Pasayten_1,9999,9999,60,60,30,10
NW_WA_003Naches                        Naches_1,5,9999,5,5,30,30
NW_WA_003Little_Naches                 Little_Naches_1,10,9999,10,10,30,30
NW_WA_003Lake_Wenatchee                Lake_Wenatchee_1,30,9999,30,30,15,15
NW_WA_003Goat_Rock                     Goat_Rock_1,9999,9999,50,50,30,30
NW_WA_003Glacier                       Glacier_1,9999,9999,90,90,60,60
NW_WA_003Columbia_South                Icicle,30,9999,30,30,30,30
NW_WA_003Cle_Elum                      Cle_Elum_1,20,9999,20,20,10,20
NW_WA_003Chopaka                       Chopaka_Lake,60,9999,60,60,30,10
NW_WA_003Chelan_Stehekin               Stehekin_Suppression,9999,9999,60,60,0,0
NW_WA_003YAKIMA_COUNTY                 YAKIMA_COUNTY_1,30,9999,15,15,30,30
NW_WA_003KITTITAS_COUNTY               KITTITAS_COUNTY_1,15,9999,15,15,30,30
NW_WA_003CHELAN_COUNTY                 CHELAN_COUNTY_1,60,9999,60,60,30,30
NW_WA_003OKANOGAN_COUNTY               Okanogan_BLM,30,9999,30,30,15,15
NW_WA_003OKANOGAN_COUNTY               OKANOGAN_COUNTY_1,60,9999,30,60,15,15
NW_WA_003WHATCOM_COUNTY                WHATCOM_COUNTY_1,9999,9999,20,20,20,20
NW_WA_003Yakima                        Yakima_1,5,9999,5,5,30,30
NW_WA_003West_Methow                   West_Methow_1,30,9999,30,30,10,10
NW_WA_003WOD                           WOD_1,9999,9999,30,30,30,30
NW_WA_003Toroda                        Toroda_1,120,9999,60,60,30,10
NW_WA_003Tonasket                      Aeneas,90,9999,30,30,15,15
NW_WA_003Tonasket                      Mt_Hull,30,9999,30,30,15,15
NW_WA_003ROLA_Wilderness               ROLA_Wilderness_1,9999,9999,120,120,30,10
NW_WA_003Naneum                        Naneum_1,60,9999,60,60,30,30
NW_WA_003Loomis                        Loomis_1,75,9999,60,60,30,20
NW_WA_003Lake_Cle_Elum                 Lake_Cle_Elum_1,30,9999,30,30,30,30
NW_WA_003East_Methow                   East_Methow_1,60,9999,60,60,10,10
NW_WA_003Conconully                    Conconully_West,60,9999,60,60,30,10
NW_WA_003Conconully                    Conconully_East,60,9999,60,60,30,10
