name,fpu,walk_in_percent,pump_and_roll_percent,head_attack,tail_attack,parallel_attack,attack_distance,water_drops_allowed,exclude_from_irs,discovery_size,escape_limit_time,escape_limit_size,air_to_ground_coefficient,initial_delay,DISPATCH_LOGIC_ID,dispatch_logic_name
CA_CA_015FS_CNF_Suppression            Non-Laguna_&_Palo(2),CA_CA_015,2,1,100,0,0,0,y,n,0.1,1080,A300,1.8,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015FWS_CA_TNR                    Coastal,CA_CA_015,5,0,100,0,0,0,y,n,0.1,1080,A300,1.3,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015BLM_CA_CDD                    CDD,CA_CA_015,2,1,100,0,0,0,y,n,0.1,1080,A300,1.7,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015BIA_CA_SCA_Threat             SCA_Threat,CA_CA_015,2,1,100,0,0,0,y,n,0.1,1080,A300,1.7,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015BIA_CA_SCA                    SCA,CA_CA_015,2,1,100,0,0,0,y,n,0.1,1080,A300,1.7,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015Other                         Non_Federal_Non_Thr,CA_CA_015,2,1,100,0,0,0,y,n,0.1,1080,A300,1.6,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015FS_CNF_Suppression_Threat     Non-Laguna_&_Paloma,CA_CA_015,2,1,100,0,0,0,y,n,0.1,1080,A300,1.8,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015FWS_CA_TNR                    Inland,CA_CA_015,5,0,100,0,0,0,y,n,0.1,1080,A300,1.5,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015FS_CNF_Suppression            Laguna_&_Palomar_(2),CA_CA_015,10,1,100,0,0,0,y,n,0.01,1080,A300,1.8,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015BLM_CA_CDD_Threat             CDD_Threat,CA_CA_015,2,1,100,0,0,0,y,n,0.01,1080,A300,1.7,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_015FWS_CA_TNR_Threat             Coastal_Threat,CA_CA_015,2,1,100,0,0,0,y,n,0.1,1080,A300,1.3,0,64192151,CA_CA_015CA FPU 15 WUI
CA_CA_011OTHER                         OTHER_5,CA_CA_011,0,0,100,0,0,0,y,y,0.001,1080,A300,1.1,0,,CA_CA_011
CA_CA_011OTHER                         OTHER_2,CA_CA_011,0,0,100,0,0,0,y,y,0.001,1080,A300,1.1,0,,CA_CA_011
CA_CA_011OTHER                         OTHER_3,CA_CA_011,0,0,100,0,0,0,y,y,0.001,1080,A300,1.1,0,,CA_CA_011
CA_CA_011OTHER                         OTHER_1,CA_CA_011,0,0,100,0,0,0,y,y,0.001,1080,A300,1.1,0,,CA_CA_011
CA_CA_011OTHER                         OTHER_4,CA_CA_011,0,0,100,0,0,0,y,y,0.001,1080,A300,1.1,0,,CA_CA_011
CA_CA_011Coachella Valley              Coachella Valley,CA_CA_011,1,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193919,CA_CA_011WUI
CA_CA_011Antelope Valley               Antelope Valley,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         NSlope San Ber Mtn T,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193919,CA_CA_011WUI
CA_CA_011Freeman Canyon                Freeman Canyon,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193919,CA_CA_011WUI
CA_CA_011Randsberg                     Randsberg,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011Coachella Valley Refuge       Coachella Valley R1,CA_CA_011,1,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193919,CA_CA_011WUI
CA_CA_011Landers/Yucca WUI             Landers/Yucca WUI,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193919,CA_CA_011WUI
CA_CA_011Kelso Creek/Kelso Valley      Kelso Creek/Kelso V,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193919,CA_CA_011WUI
CA_CA_011West Central Mojave Desert Wi  West Central Moj T,CA_CA_011,10,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         Big Morongo Threat,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         Ridgecrest Threat F,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011Olancha/Coso Junction         Olancha/Coso Juncti,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         Coachella Valley R2,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         Coachella Valley Th,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011East Kern-San Bernardino      East Kern-San Berna,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         OTHER_6,CA_CA_011,0,0,100,0,0,0,y,y,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         Antelope Valley Thr,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193919,CA_CA_011WUI
CA_CA_011Salton Sea                    Salton Sea,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64193919,CA_CA_011WUI
CA_CA_011Sheephole                     Sheephole,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193919,CA_CA_011WUI
CA_CA_011Ridgecrest                    Ridgecrest,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011West Mesa/Yuha Basin          West Mesa/Yuha Basin,CA_CA_011,15,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193919,CA_CA_011WUI
CA_CA_011Trona                         Trona,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         West Central Mojave,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011East Slope San Bernadino Mtns  East Slope San Bern,CA_CA_011,10,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011Victor Valley WUI             Victor Valley WUI,CA_CA_011,1,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64193919,CA_CA_011WUI
CA_CA_011OTHER                         Victor Valley WUI T,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193919,CA_CA_011WUI
CA_CA_011Chuckwalla Valley             Chuckwalla Valley,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193920,CA_CA_011Other
CA_CA_011Amboy                         Amboy,CA_CA_011,30,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193920,CA_CA_011Other
CA_CA_011Joshua Tree                   Joshua Tree,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193920,CA_CA_011Other
CA_CA_011Chemehuevi                    Chemehuevi,CA_CA_011,50,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193920,CA_CA_011Other
CA_CA_011Big Morongo                   Big Morongo,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193920,CA_CA_011Other
CA_CA_011East Mesa/Chocolate Mtns      East Mesa/Chocolate,CA_CA_011,10,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193920,CA_CA_011Other
CA_CA_011Fish Lake Valley              Fish Lake Valley,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193920,CA_CA_011Other
CA_CA_011Northeast Mojave Desert       Northeast Mojave De,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64193920,CA_CA_011Other
CA_CA_011Amargosa River/Canyon         Amargosa River/Cany,CA_CA_011,100,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193920,CA_CA_011Other
CA_CA_011Middle Knob                   Middle Knob,CA_CA_011,10,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64193920,CA_CA_011Other
CA_CA_011Mojave River/Afton Canyon     Mojave River/Afton,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193920,CA_CA_011Other
CA_CA_011OTHER                         Chuckwalla Valley T,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193920,CA_CA_011Other
CA_CA_011Lanfair                       Lanfair,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193920,CA_CA_011Other
CA_CA_011Kelso-Bristol                 Kelso/Bristol,CA_CA_011,25,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193920,CA_CA_011Other
CA_CA_011Owens Panamint                Owens Panamint,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193920,CA_CA_011Other
CA_CA_011Saline Marsh                  Saline Marsh,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64193920,CA_CA_011Other
CA_CA_011Stepladder                    Stepladder,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193920,CA_CA_011Other
CA_CA_011South Sierra                  South Sierra,CA_CA_011,10,0,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64193920,CA_CA_011Other
CA_CA_011Argus Range                   Argus Range,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Castle                        Castle,CA_CA_011,70,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Black Mountains               Black Mountains,CA_CA_011,80,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193921,CA_CA_011Wilderness
CA_CA_011Panamint BLM                  Panamint BLM,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Clark                         Clark,CA_CA_011,80,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193921,CA_CA_011Wilderness
CA_CA_011Hunter Mountain               Hunter Mountain,CA_CA_011,85,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193921,CA_CA_011Wilderness
CA_CA_011Kelso                         Kelso,CA_CA_011,30,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193921,CA_CA_011Wilderness
CA_CA_011Eureka Valley                 Eureka Valley,CA_CA_011,80,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Cima                          Cima,CA_CA_011,30,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Mesquite                      Mesquite,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193921,CA_CA_011Wilderness
CA_CA_011Inyo Mountains                Inyo Mountains,CA_CA_011,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Grapevine Mountains           Grapevine Mountains,CA_CA_011,80,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64193921,CA_CA_011Wilderness
CA_CA_011OTHER                         Tortoise DWMA Threa,CA_CA_011,0,0,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64193921,CA_CA_011Wilderness
CA_CA_011Panamint NPS                  Panamint NPS,CA_CA_011,90,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Providence                    Providence,CA_CA_011,50,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64193921,CA_CA_011Wilderness
CA_CA_011Southern Wilderness           Southern Wilderness,CA_CA_011,30,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193921,CA_CA_011Wilderness
CA_CA_011Tortoise DWMA                 Tortoise DWMA,CA_CA_011,5,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64193921,CA_CA_011Wilderness
NW_OR_001Unassigned                    12,NW_OR_001,0,0,100,0,0,0,n,y,0.001,1080,A100,1.6,0,,NW_OR_001
NW_OR_001Hebo                          2,NW_OR_001,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203702,NW_OR_001Siuslaw North
NW_OR_001South Coast                   3,NW_OR_001,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203704,NW_OR_001Siuslaw South
NW_OR_001McKenzie River                4,NW_OR_001,30,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203706,NW_OR_001Forest Access 2
NW_OR_001Middle Fork                   11,NW_OR_001,30,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203706,NW_OR_001Forest Access 2
NW_OR_001South Santiam                 5,NW_OR_001,30,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203706,NW_OR_001Forest Access 2
NW_OR_001North Santiam                 8,NW_OR_001,30,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203706,NW_OR_001Forest Access 2
NW_OR_001McKenzie River Wilderness     9,NW_OR_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203707,NW_OR_001Wilderness 2
NW_OR_001Middle Fork Wilderness        10,NW_OR_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203707,NW_OR_001Wilderness 2
NW_OR_001North Santiam Wilderness      7,NW_OR_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203707,NW_OR_001Wilderness 2
NW_OR_001South Santiam Wilderness      6,NW_OR_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203707,NW_OR_001Wilderness 2
NW_OR_001West Salem                    13,NW_OR_001,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203708,NW_OR_001Northwest 2
NW_OR_001East Salem                    14,NW_OR_001,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203708,NW_OR_001Northwest 2
NW_OR_001East Eugene                   1,NW_OR_001,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203709,NW_OR_001Southwest 2
NW_OR_001West Eugene                   15,NW_OR_001,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64203709,NW_OR_001Southwest 2
NW_OR_004unassigned                    unassigned,NW_OR_004,0,0,100,0,0,0,n,y,0.001,1080,A100,1.6,0,,NW_OR_004
NW_OR_004badlands                      badlands,NW_OR_004,10,60,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206929,NW_OR_004Wild Study Area
NW_OR_004south fork and sand hollow    south fork and sand,NW_OR_004,10,7,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206929,NW_OR_004Wild Study Area
NW_OR_004spring basin                  spring basin,NW_OR_004,50,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206929,NW_OR_004Wild Study Area
NW_OR_004hampton butte and cougar well  hampton butte and co,NW_OR_004,10,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206929,NW_OR_004Wild Study Area
NW_OR_004warm springs wui              warm springs wui,NW_OR_004,25,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206930,NW_OR_004WS WUI
NW_OR_004central warm springs          central warm springs,NW_OR_004,30,25,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206930,NW_OR_004WS WUI
NW_OR_004warm springs wui              warm springs wui sou,NW_OR_004,25,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206930,NW_OR_004WS WUI
NW_OR_004warm springs wui              warm springs wui nor,NW_OR_004,25,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206930,NW_OR_004WS WUI
NW_OR_004metolius bench                metolius bench,NW_OR_004,25,15,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206931,NW_OR_004WS Timber
NW_OR_004cascade south                 cascade south,NW_OR_004,21,6,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004cascade north                 cascade north,NW_OR_004,22,10,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004glass butte                   brothers west,NW_OR_004,20,20,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004newberry                      newberry,NW_OR_004,10,10,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004stevenson                     stevenson,NW_OR_004,50,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004nnvm                          nnvm,NW_OR_004,65,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004ochoco                        ochoco,NW_OR_004,25,15,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004maury                         maury,NW_OR_004,17,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206932,NW_OR_004General Forest
NW_OR_004cline wui                     cline wui,NW_OR_004,12,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206933,NW_OR_004WUI
NW_OR_004la pine wui                   la pine wui,NW_OR_004,9,10,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206933,NW_OR_004WUI
NW_OR_004crng                          crng,NW_OR_004,7,60,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004east lower john day           east lower john day,NW_OR_004,20,80,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004glass butte                   glass butte,NW_OR_004,20,70,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004fossil beds                   fossil beds,NW_OR_004,78,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004john day                      john day,NW_OR_004,90,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004lower deschutes               lower deschutes,NW_OR_004,30,20,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004river breaks                  river breaks,NW_OR_004,30,15,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004glass butte                   brothers east,NW_OR_004,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004sherman                       sherman,NW_OR_004,5,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004monument                      monument,NW_OR_004,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004northfork                     northfork,NW_OR_004,92,5,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004milican                       milican,NW_OR_004,14,70,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004outter fossil beds            outter fossil beds,NW_OR_004,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004trout creek                   trout creek,NW_OR_004,50,50,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004glass butte                   brothers north,NW_OR_004,20,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004wheeler wui                   wheeler wui,NW_OR_004,62,30,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004alfalfa                       alfalfa,NW_OR_004,99,1,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004wasco                         wasco,NW_OR_004,95,5,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206934,NW_OR_004Juniper Sage
NW_OR_004broken top                    broken top,NW_OR_004,97,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206935,NW_OR_004Wilderness
NW_OR_004diamond                       diamond,NW_OR_004,80,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206935,NW_OR_004Wilderness
NW_OR_004mill creek                    mill creek,NW_OR_004,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206935,NW_OR_004Wilderness
NW_OR_004jefferson                     jefferson,NW_OR_004,97,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206935,NW_OR_004Wilderness
NW_OR_004bridge creek                  bridge creek,NW_OR_004,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206935,NW_OR_004Wilderness
NW_OR_004black canyon                  black canyon,NW_OR_004,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206935,NW_OR_004Wilderness
NW_OR_004bald peter                    bald peter,NW_OR_004,50,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64206936,NW_OR_004WS ConditionUse
NW_OR_005NFJD_Fish                     Unassigned,NW_OR_005,0,0,100,0,0,0,y,y,0.001,1080,A300,1.6,0,,NW_OR_005
NW_OR_005John_Day_Breaks               Breaks,NW_OR_005,30,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207943,NW_OR_005H1-SP
NW_OR_005Heppner                       Mad_Pot,NW_OR_005,15,0,100,0,0,0,y,n,0.01,2160,A300,1.6,0,64207943,NW_OR_005H1-SP
NW_OR_005Spray_Prineville              PRD_Spray,NW_OR_005,25,0,100,0,0,0,y,n,0.1,1440,A300,1.6,0,64207943,NW_OR_005H1-SP
NW_OR_005Heppner                       Penland,NW_OR_005,10,0,100,0,0,0,y,n,0.01,2160,A300,1.6,0,64207943,NW_OR_005H1-SP
NW_OR_005Prineville_Scattered          PRD_Scat,NW_OR_005,20,40,100,0,0,0,y,n,0.1,1440,A300,1.6,0,64207943,NW_OR_005H1-SP
NW_OR_005Monument                      VAD,NW_OR_005,20,30,100,0,0,0,y,n,0.1,1440,A300,1.6,0,64207943,NW_OR_005H1-SP
NW_OR_005Grande_Ronde                  DNR_SPD,NW_OR_005,30,25,100,0,0,0,y,n,0.1,1440,A300,1.6,0,64207944,NW_OR_005P1/P2
NW_OR_005Pomeroy                       Clearwater,NW_OR_005,30,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207944,NW_OR_005P1/P2
NW_OR_005Pomeroy                       Wenatchee,NW_OR_005,60,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207944,NW_OR_005P1/P2
NW_OR_005Pomeroy                       Godman,NW_OR_005,70,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207944,NW_OR_005P1/P2
NW_OR_005Pomeroy                       Tucannon,NW_OR_005,50,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207944,NW_OR_005P1/P2
NW_OR_005NFJD_Fish                     NFJD_River,NW_OR_005,30,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207945,NW_OR_005NF-1/NF-1SP
NW_OR_005NFJD_RD                       W_NFJDRD,NW_OR_005,10,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207945,NW_OR_005NF-1/NF-1SP
NW_OR_005NFJD_RD                       No_NFJDRD,NW_OR_005,10,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207945,NW_OR_005NF-1/NF-1SP
NW_OR_005NFJD_RD                       So_NFJDRD,NW_OR_005,10,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207945,NW_OR_005NF-1/NF-1SP
NW_OR_005Mill_Creek_Watershed          MillCk,NW_OR_005,90,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207946,NW_OR_005WW-1
NW_OR_005NF_Umatilla_Wilderness        NF_Uma,NW_OR_005,100,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207948,NW_OR_005WildernessUMF
NW_OR_005Wenaha_Tucannon_Wilderness    Wenaha_T,NW_OR_005,100,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207948,NW_OR_005WildernessUMF
NW_OR_005NFJD_Wilderness               NFJD_Wild,NW_OR_005,100,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207948,NW_OR_005WildernessUMF
NW_OR_005FOOTHILLS                     Foothills,NW_OR_005,50,50,100,0,0,0,y,n,0.05,1440,A300,1.6,0,64207949,NW_OR_005PDT-1
NW_OR_005Whitman_Mission               NPS,NW_OR_005,0,70,100,0,0,0,y,n,0.01,1080,A300,1.6,0,64207950,NW_OR_005Mission WUI
NW_OR_005LOWLANDS                      FWS,NW_OR_005,5,25,100,0,0,0,y,n,0.1,1440,A300,1.6,0,64207950,NW_OR_005Mission WUI
NW_OR_005UPLANDS                       Uplands,NW_OR_005,50,0,100,0,0,0,y,n,0.05,1080,A300,1.6,0,64207951,NW_OR_005WW2/2A
NW_OR_005Walla_Walla                   GR_River,NW_OR_005,90,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207951,NW_OR_005WW2/2A
NW_OR_005Walla_Walla                   WW_River,NW_OR_005,60,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207951,NW_OR_005WW2/2A
NW_OR_005Walla_Walla                   Tollgate,NW_OR_005,30,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207951,NW_OR_005WW2/2A
NW_OR_005Walla_Walla                   Meacham,NW_OR_005,60,0,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207951,NW_OR_005WW2/2A
NW_OR_005Walla_Walla                   Wallax2,NW_OR_005,40,10,100,0,0,0,y,n,0.01,1440,A300,1.6,0,64207951,NW_OR_005WW2/2A
NW_OR_006A-2 Baker Scattered           Baker Scattered,NW_OR_006,10,30,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64208635,NW_OR_006base2
NW_OR_006B-2 Owyhee West               Burns Junction,NW_OR_006,10,20,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64208635,NW_OR_006base2
NW_OR_006B-2 Owyhee West               Crowley,NW_OR_006,10,30,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64208635,NW_OR_006base2
NW_OR_006B-3 Juntura                   Juntura South,NW_OR_006,20,20,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64208635,NW_OR_006base2
NW_OR_006B-2 Owyhee West               Bulley Creek,NW_OR_006,10,30,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64208635,NW_OR_006base2
NW_OR_006B-3 Juntura                   Juntura North,NW_OR_006,30,10,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64208635,NW_OR_006base2
NW_OR_006B-5 Farewell Bend             Farewell Bend,NW_OR_006,10,20,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64208635,NW_OR_006base2
NW_OR_006B-5c Iron Mtn                 Iron Mtn,NW_OR_006,20,5,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64208637,NW_OR_006brown
NW_OR_006B-1 McDermitt                 McDermitt,NW_OR_006,10,20,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64208637,NW_OR_006brown
